Zeit	spH	spO2	NStirrer	sTR	sCO2	sO2	FAirIn	sVR	Zeit_FG	FGlucose	Zeit_FN	Fstickstoff
1900-01-1016:43:13.930000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1016:45:13.939000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1016:47:13.949000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1016:49:13.958000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1016:51:13.968000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1016:53:13.978000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1016:55:13.987000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1016:57:13.997000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1016:59:14.006000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:01:14.016000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:03:14.026000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:05:14.035000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:07:14.045000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:09:14.054000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:11:14.064000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:13:14.074000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:15:14.083000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:17:14.093000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:19:14.102000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:21:14.112000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:23:14.122000	6.2	nan	nan	31.0	nan	nan	nan	7.3	NaT	nan	NaT	nan
1900-01-1017:25:14.131000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:27:14.141000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:29:14.150000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:31:14.160000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:33:14.170000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:35:14.179000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:37:14.189000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:39:14.198000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:41:14.208000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:43:14.218000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:45:14.227000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:47:14.237000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:49:14.246000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:51:14.256000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:53:14.266000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:55:14.275000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:57:14.285000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1017:59:14.294000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:01:14.304000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:03:14.314000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:05:14.323000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:07:14.333000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:09:14.342000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:11:14.352000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:13:14.362000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:15:14.371000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:17:14.381000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:19:14.390000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:21:14.400000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:23:14.410000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:25:14.419000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:27:14.429000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:29:14.438000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:31:14.448000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:33:14.458000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:35:14.467000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:37:14.477000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:39:14.486000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:41:14.496000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:43:14.506000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:45:14.515000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:47:14.525000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:49:14.534000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:51:14.544000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:53:14.554000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:55:14.563000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:57:14.573000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1018:59:14.582000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:01:14.592000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:03:14.602000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:05:14.611000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:07:14.621000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:09:14.630000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:11:14.640000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:13:14.650000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:15:14.659000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:17:14.669000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:19:14.678000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:21:14.688000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:23:14.698000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:25:14.707000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:27:14.717000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:29:14.726000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:31:14.736000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:33:14.746000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:35:14.755000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:37:14.765000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:39:14.774000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:41:14.784000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:43:14.794000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:45:14.803000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:47:14.813000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:49:14.822000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:51:14.832000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:53:14.842000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:55:14.851000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:57:14.861000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1019:59:14.870000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:01:14.880000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:03:14.890000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:05:14.899000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:07:14.909000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:09:14.918000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:11:14.928000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:13:14.938000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:15:14.947000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:17:14.957000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:19:14.966000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:21:14.976000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:23:14.986000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:25:14.995000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:27:15.005000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:29:15.014000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:31:15.024000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:33:15.034000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:35:15.043000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:37:15.053000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:39:15.062000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:41:15.072000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:43:15.082000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:45:15.091000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:47:15.101000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:49:15.110000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:51:15.120000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:53:15.130000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:55:15.139000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:57:15.149000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1020:59:15.158000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:01:15.168000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:03:15.178000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:05:15.187000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:07:15.197000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:09:15.206000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:11:15.216000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:13:15.226000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:15:15.235000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:17:15.245000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:19:15.254000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:21:15.264000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:23:15.274000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:25:15.283000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:27:15.293000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:29:15.302000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:31:15.312000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:33:15.322000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:35:15.331000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:37:15.341000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:39:15.350000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:41:15.360000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:43:15.370000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:45:15.379000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:47:15.389000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:49:15.398000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:51:15.408000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:53:15.418000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:55:15.427000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:57:15.437000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1021:59:15.446000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:01:15.456000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:03:15.466000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:05:15.475000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:07:15.485000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:09:15.494000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:11:15.504000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:13:15.514000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:15:15.523000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:17:15.533000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:19:15.542000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:21:15.552000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:23:15.562000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:25:15.571000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:27:15.581000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:29:15.590000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:31:15.600000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:33:15.610000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:35:15.619000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:37:15.629000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:39:15.638000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:41:15.648000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:43:15.658000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:45:15.667000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:47:15.677000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:49:15.686000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:51:15.696000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:53:15.706000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:55:15.715000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:57:15.725000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1022:59:15.734000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:01:15.744000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:03:15.754000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:05:15.763000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:07:15.773000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:09:15.782000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:11:15.792000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:13:15.802000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:15:15.811000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:17:15.821000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:19:15.830000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:21:15.840000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:23:15.850000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:25:15.859000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:27:15.869000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:29:15.878000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:31:15.888000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:33:15.898000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:35:15.907000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:37:15.917000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:39:15.926000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:41:15.936000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:43:15.946000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:45:15.955000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:47:15.965000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:49:15.974000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:51:15.984000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:53:15.994000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:55:16.003000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:57:16.013000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1023:59:16.022000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:01:16.032000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:03:16.042000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:05:16.051000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:07:16.061000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:09:16.070000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:11:16.080000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:13:16.090000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:15:16.099000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:17:16.109000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:19:16.118000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:21:16.128000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:23:16.138000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:25:16.147000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:27:16.157000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:29:16.166000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:31:16.176000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:33:16.186000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:35:16.195000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:37:16.205000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:39:16.214000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:41:16.224000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:43:16.234000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:45:16.243000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:47:16.253000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:49:16.262000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:51:16.272000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:53:16.282000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:55:16.291000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
1900-01-1100:57:16.301000	6.2	nan	nan	31.0	nan	nan	nan	7.4	NaT	nan	NaT	nan
